time_s,cadence_rpm,torque_raw_native,torque_ckg,wheel_speed_kph,battery_voltage_v,battery_current_a,assist_level,brake,walk,motor_erps,iq_actual,pas_ab,pas_direction,recorded_iq_request,recorded_iq_ref
1134.827,86,1058,nan,15.2,39.6,1.01,3,nan,nan,nan,nan,nan,nan,nan,nan
1134.879,86,1249,nan,15.2,39.5,1.84,3,nan,nan,nan,nan,nan,nan,nan,nan
1134.941,86,931,nan,15.5,39.5,1.92,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.011,84,744,nan,15.5,39.5,1.52,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.038,81,744,nan,15.5,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.078,80,744,nan,15.5,39.6,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.142,79,744,nan,15.5,39.6,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.178,79,810,nan,15.5,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.229,79,939,nan,15.5,39.6,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.288,79,830,nan,15.5,39.6,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.331,78,763,nan,15.5,39.6,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.419,76,744,nan,15.5,39.6,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.433,75,744,nan,15.5,39.6,0.58,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.483,74,744,nan,15.5,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.558,75,879,nan,14.88,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.585,75,937,nan,14.88,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.652,76,1058,nan,14.88,39.6,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.685,77,995,nan,14.88,39.6,1.09,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.752,78,931,nan,14.88,39.6,1.41,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.789,78,744,nan,14.88,39.6,0.58,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.859,78,744,nan,14.88,39.6,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.886,78,744,nan,14.88,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.936,80,744,nan,14.88,39.6,0.5,3,nan,nan,nan,nan,nan,nan,nan,nan
1135.991,81,925,nan,14.88,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.036,82,980,nan,14.88,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.123,82,972,nan,14.57,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.136,81,742,nan,14.57,39.6,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.223,80,744,nan,14.57,39.6,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.236,78,744,nan,14.57,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.286,77,744,nan,14.57,39.6,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.354,77,893,nan,14.57,39.6,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.387,78,1047,nan,14.57,39.6,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.458,80,1034,nan,14.57,39.6,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.49,81,810,nan,14.57,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.539,81,744,nan,14.57,39.6,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.592,81,744,nan,14.57,39.6,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.638,81,744,nan,14.98,39.7,0.47,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.708,81,1111,nan,14.98,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.739,81,1132,nan,14.98,39.6,0.43,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.798,81,928,nan,14.98,39.5,1.33,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.839,81,818,nan,14.98,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.931,81,744,nan,14.98,39.6,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.959,81,744,nan,14.98,39.6,0.62,3,nan,nan,nan,nan,nan,nan,nan,nan
1136.993,81,744,nan,14.98,39.6,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.062,81,815,nan,14.98,39.6,1.01,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.093,80,1311,nan,14.98,39.6,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.144,79,1329,nan,14.98,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.229,79,763,nan,14.98,39.4,2.39,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.245,79,744,nan,14.83,39.4,2.54,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.301,80,744,nan,14.83,39.5,1.96,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.345,83,744,nan,14.83,39.4,2.35,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.408,84,744,nan,14.83,39.6,1.21,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.459,84,1182,nan,14.83,39.6,1.05,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.506,81,1304,nan,14.83,39.5,1.45,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.545,81,1142,nan,14.83,39.4,2.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.596,81,877,nan,14.83,39.4,2.94,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.648,81,812,nan,14.83,39.4,2.98,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.697,81,744,nan,14.83,39.5,1.72,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.77,81,838,nan,14.83,39.5,1.29,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.799,81,1167,nan,15.12,39.6,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.879,84,1461,nan,15.12,39.5,1.45,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.904,85,1407,nan,15.12,39.4,2.03,3,nan,nan,nan,nan,nan,nan,nan,nan
1137.948,86,1190,nan,15.12,39.3,3.29,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.011,86,846,nan,15.12,39.2,3.8,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.049,86,744,nan,15.12,39.3,3.68,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.129,86,744,nan,15.12,39.4,2.86,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.149,86,854,nan,15.12,39.4,2.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.218,86,1022,nan,15.12,39.5,1.8,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.248,86,1115,nan,15.12,39.5,1.25,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.319,86,1050,nan,15.88,39.5,1.84,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.379,86,774,nan,15.88,39.6,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.424,86,744,nan,15.88,39.6,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.45,86,744,nan,15.88,39.6,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.502,86,989,nan,15.88,39.6,0.54,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.556,87,1368,nan,15.88,39.5,1.45,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.629,87,981,nan,15.88,39.4,2.66,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.668,87,744,nan,15.88,39.4,2.27,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.705,86,744,nan,15.88,39.5,1.68,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.768,85,744,nan,15.88,39.5,1.45,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.804,0,744,nan,15.88,39.6,1.05,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.88,0,744,nan,15.88,39.7,0.31,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.906,0,744,nan,15.88,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1138.969,0,744,nan,15.88,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.005,0,744,nan,15.88,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.071,0,744,nan,15.88,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.13,0,744,nan,15.88,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.17,0,744,nan,15.88,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.207,0,744,nan,15.88,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.271,0,744,nan,15.88,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.31,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.382,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.412,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.463,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.549,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.563,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.62,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.663,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.721,0,744,nan,16.72,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.799,0,744,nan,17.37,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.826,0,744,nan,17.37,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.866,0,744,nan,17.37,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.956,0,744,nan,17.37,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1139.966,0,744,nan,17.37,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.05,0,744,nan,17.37,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.069,0,744,nan,17.37,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.117,0,744,nan,17.37,39.7,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.169,0,745,nan,17.37,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.218,0,745,nan,17.37,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.3,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.32,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.374,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.422,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.474,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.55,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.579,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.625,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.683,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.726,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.8,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.826,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.891,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.927,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1140.991,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.028,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.102,0,745,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.13,0,744,nan,17.62,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.22,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.236,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.281,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.335,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.381,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.47,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.481,0,744,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.542,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.582,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.641,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.72,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.753,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.782,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.833,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.885,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.971,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1141.996,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.034,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.103,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.135,0,745,nan,17.59,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.221,0,744,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.241,0,744,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.287,0,745,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.359,0,745,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.388,0,745,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.471,0,744,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.491,0,744,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.539,0,745,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.623,0,745,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.641,0,745,nan,17.73,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.693,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.755,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.792,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.844,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.9,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1142.946,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.019,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.043,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.094,0,745,nan,18.03,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.151,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.193,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.283,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.295,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.346,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.415,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.445,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.497,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.551,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.598,0,745,nan,18.07,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.652,0,745,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.701,0,745,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.778,0,745,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.799,0,745,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.851,0,744,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.912,0,745,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1143.951,0,745,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.001,0,745,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.055,0,745,nan,17.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.142,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.175,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.205,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.257,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.309,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.358,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.438,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.458,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.513,0,745,nan,18.11,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.571,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.609,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.66,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.711,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.76,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.834,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.861,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.912,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1144.967,0,745,nan,18.3,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.011,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.098,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.111,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.161,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.23,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.261,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.314,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.365,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.414,0,745,nan,18.34,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.473,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.514,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.582,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.614,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.704,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.716,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.765,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.836,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.865,0,745,nan,18.54,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.914,0,745,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1145.969,0,745,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.016,0,745,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.1,0,745,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.116,0,744,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.167,0,745,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.233,0,745,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.267,0,745,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.318,0,745,nan,18.87,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.372,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.419,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.497,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.52,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.572,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.628,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.672,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.76,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.773,0,745,nan,19.13,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.823,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.892,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.924,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1146.983,0,744,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.027,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.076,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.156,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.176,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.253,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.288,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.327,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.377,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.429,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.483,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.552,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.577,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.627,0,744,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.684,0,745,nan,19.08,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.73,0,744,nan,18.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.816,0,745,nan,18.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.831,0,745,nan,18.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.916,0,745,nan,18.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.932,0,745,nan,18.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1147.984,0,745,nan,18.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.047,0,745,nan,18.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.082,0,745,nan,18.96,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.153,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.186,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.235,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.311,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.335,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.403,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.443,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.485,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.575,0,745,nan,19.26,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.586,0,744,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.675,0,745,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.699,0,745,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.737,0,745,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.789,0,745,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.838,0,745,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.924,0,745,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.939,0,745,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1148.99,0,745,nan,19,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.049,0,744,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
1149.09,0,745,nan,19.17,39.7,0,3,nan,nan,nan,nan,nan,nan,nan,nan
