time_s,cadence_rpm,torque_raw_native,torque_ckg,wheel_speed_kph,battery_voltage_v,battery_current_a,assist_level,brake,walk,motor_erps,iq_actual,pas_ab,pas_direction,recorded_iq_request,recorded_iq_ref
251.905,76,744,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
251.989,76,955,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
252.007,76,1208,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
252.056,76,1387,nan,15.23,40.6,0.23,3,nan,nan,nan,nan,nan,nan,nan,nan
252.135,76,1241,nan,14.4,40.6,0.27,3,nan,nan,nan,nan,nan,nan,nan,nan
252.156,76,1038,nan,14.4,40.5,0.47,3,nan,nan,nan,nan,nan,nan,nan,nan
252.205,76,775,nan,14.4,40.4,1.45,3,nan,nan,nan,nan,nan,nan,nan,nan
252.267,76,744,nan,14.4,40.3,2.62,3,nan,nan,nan,nan,nan,nan,nan,nan
252.307,76,756,nan,14.4,40.3,2.19,3,nan,nan,nan,nan,nan,nan,nan,nan
252.399,76,887,nan,14.4,40.5,1.33,3,nan,nan,nan,nan,nan,nan,nan,nan
252.412,76,1210,nan,14.4,40.4,1.29,3,nan,nan,nan,nan,nan,nan,nan,nan
252.473,76,1512,nan,14.4,40.4,1.68,3,nan,nan,nan,nan,nan,nan,nan,nan
252.524,76,1377,nan,14.4,40.3,2.62,3,nan,nan,nan,nan,nan,nan,nan,nan
252.602,76,1032,nan,14.4,40.1,3.52,3,nan,nan,nan,nan,nan,nan,nan,nan
252.625,76,809,nan,14.4,40,4.35,3,nan,nan,nan,nan,nan,nan,nan,nan
252.675,76,744,nan,14.21,40.1,4.27,3,nan,nan,nan,nan,nan,nan,nan,nan
252.723,76,769,nan,14.21,40.2,3.49,3,nan,nan,nan,nan,nan,nan,nan,nan
252.776,76,1048,nan,14.21,40.3,2.78,3,nan,nan,nan,nan,nan,nan,nan,nan
252.824,76,1195,nan,14.21,40.3,2.82,3,nan,nan,nan,nan,nan,nan,nan,nan
252.877,76,1248,nan,14.21,40.2,3.13,3,nan,nan,nan,nan,nan,nan,nan,nan
252.927,76,1097,nan,14.21,40.2,3.13,3,nan,nan,nan,nan,nan,nan,nan,nan
252.977,76,881,nan,14.21,40.3,2.82,3,nan,nan,nan,nan,nan,nan,nan,nan
253.019,76,744,nan,14.21,40.3,2.23,3,nan,nan,nan,nan,nan,nan,nan,nan
253.068,76,744,nan,14.21,40.4,1.76,3,nan,nan,nan,nan,nan,nan,nan,nan
253.119,76,846,nan,14.21,40.5,1.05,3,nan,nan,nan,nan,nan,nan,nan,nan
253.168,76,1054,nan,14.21,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
253.221,76,1243,nan,14.21,40.5,1.17,3,nan,nan,nan,nan,nan,nan,nan,nan
253.267,76,1249,nan,14.45,40.3,2.07,3,nan,nan,nan,nan,nan,nan,nan,nan
253.322,76,1133,nan,14.45,40.2,3.01,3,nan,nan,nan,nan,nan,nan,nan,nan
253.369,77,853,nan,14.45,40.3,2.7,3,nan,nan,nan,nan,nan,nan,nan,nan
253.441,77,744,nan,14.45,40.4,2,3,nan,nan,nan,nan,nan,nan,nan,nan
253.469,77,744,nan,14.45,40.4,1.52,3,nan,nan,nan,nan,nan,nan,nan,nan
253.541,77,936,nan,14.45,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
253.571,77,1171,nan,14.45,40.5,0.9,3,nan,nan,nan,nan,nan,nan,nan,nan
253.66,77,1239,nan,14.45,40.3,2.78,3,nan,nan,nan,nan,nan,nan,nan,nan
253.673,77,1112,nan,14.45,40.2,2.82,3,nan,nan,nan,nan,nan,nan,nan,nan
253.749,77,912,nan,14.45,40.3,2.78,3,nan,nan,nan,nan,nan,nan,nan,nan
253.773,77,744,nan,14.45,40.4,1.92,3,nan,nan,nan,nan,nan,nan,nan,nan
253.85,77,744,nan,14.7,40.4,1.49,3,nan,nan,nan,nan,nan,nan,nan,nan
253.873,77,879,nan,14.7,40.5,1.05,3,nan,nan,nan,nan,nan,nan,nan,nan
253.955,77,1174,nan,14.7,40.5,1.01,3,nan,nan,nan,nan,nan,nan,nan,nan
253.975,78,1555,nan,14.7,40.4,1.41,3,nan,nan,nan,nan,nan,nan,nan,nan
254.025,78,1806,nan,14.7,40.2,2.9,3,nan,nan,nan,nan,nan,nan,nan,nan
254.089,78,1415,nan,14.7,40.1,4,3,nan,nan,nan,nan,nan,nan,nan,nan
254.126,78,1014,nan,14.7,40,4.58,3,nan,nan,nan,nan,nan,nan,nan,nan
254.19,78,744,nan,14.7,39.9,5.6,3,nan,nan,nan,nan,nan,nan,nan,nan
254.228,78,744,nan,14.7,39.8,6.39,3,nan,nan,nan,nan,nan,nan,nan,nan
254.291,78,837,nan,14.7,39.9,5.8,3,nan,nan,nan,nan,nan,nan,nan,nan
254.33,78,1047,nan,14.7,40,5.25,3,nan,nan,nan,nan,nan,nan,nan,nan
254.392,79,1140,nan,14.7,40,4.58,3,nan,nan,nan,nan,nan,nan,nan,nan
254.427,79,1053,nan,14.93,40.1,3.92,3,nan,nan,nan,nan,nan,nan,nan,nan
254.494,79,873,nan,14.93,40.2,3.29,3,nan,nan,nan,nan,nan,nan,nan,nan
254.528,79,744,nan,14.93,40.3,2.78,3,nan,nan,nan,nan,nan,nan,nan,nan
254.609,79,744,nan,14.93,40.4,2,3,nan,nan,nan,nan,nan,nan,nan,nan
254.629,79,750,nan,14.93,40.4,1.49,3,nan,nan,nan,nan,nan,nan,nan,nan
254.711,80,990,nan,14.93,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
254.729,80,1292,nan,14.93,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
254.814,81,1321,nan,14.93,40.4,1.6,3,nan,nan,nan,nan,nan,nan,nan,nan
254.836,81,971,nan,14.93,40.2,2.94,3,nan,nan,nan,nan,nan,nan,nan,nan
254.914,81,744,nan,14.93,40.2,3.29,3,nan,nan,nan,nan,nan,nan,nan,nan
254.932,81,744,nan,14.93,40.2,3.05,3,nan,nan,nan,nan,nan,nan,nan,nan
255.018,81,744,nan,15.25,40.3,2.19,3,nan,nan,nan,nan,nan,nan,nan,nan
255.034,81,781,nan,15.25,40.4,1.49,3,nan,nan,nan,nan,nan,nan,nan,nan
255.123,81,1081,nan,15.25,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
255.135,81,1096,nan,15.25,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
255.186,81,823,nan,15.25,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
255.236,81,744,nan,15.25,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
255.285,81,744,nan,15.25,40.5,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
255.362,81,744,nan,15.25,40.5,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
255.386,81,744,nan,15.25,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
255.462,81,897,nan,15.25,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
255.488,81,1120,nan,15.25,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
255.565,81,1025,nan,15.39,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
255.587,81,829,nan,15.39,40.5,0.94,3,nan,nan,nan,nan,nan,nan,nan,nan
255.672,81,744,nan,15.39,40.5,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
255.688,81,744,nan,15.39,40.5,0.78,3,nan,nan,nan,nan,nan,nan,nan,nan
255.773,81,744,nan,15.39,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
255.79,81,922,nan,15.39,40.5,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
255.875,81,1122,nan,15.39,40.4,1.09,3,nan,nan,nan,nan,nan,nan,nan,nan
255.891,81,1040,nan,15.39,40.4,1.29,3,nan,nan,nan,nan,nan,nan,nan,nan
255.977,81,842,nan,15.39,40.4,1.33,3,nan,nan,nan,nan,nan,nan,nan,nan
256,81,744,nan,15.39,40.5,0.66,3,nan,nan,nan,nan,nan,nan,nan,nan
256.042,81,744,nan,15.39,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
256.093,81,744,nan,15.34,40.5,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
256.142,81,840,nan,15.34,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
256.216,81,1115,nan,15.34,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
256.251,81,1331,nan,15.34,40.3,2.07,3,nan,nan,nan,nan,nan,nan,nan,nan
256.293,81,1204,nan,15.34,40.3,2.58,3,nan,nan,nan,nan,nan,nan,nan,nan
256.348,81,931,nan,15.34,40.3,2.7,3,nan,nan,nan,nan,nan,nan,nan,nan
256.393,81,744,nan,15.34,40.3,2,3,nan,nan,nan,nan,nan,nan,nan,nan
256.48,81,744,nan,15.34,40.4,1.52,3,nan,nan,nan,nan,nan,nan,nan,nan
256.501,81,768,nan,15.34,40.5,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
256.581,81,1064,nan,15.34,40.5,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
256.595,81,1196,nan,15.34,40.4,1.25,3,nan,nan,nan,nan,nan,nan,nan,nan
256.683,81,1064,nan,15.23,40.4,1.8,3,nan,nan,nan,nan,nan,nan,nan,nan
256.695,81,917,nan,15.23,40.3,2.03,3,nan,nan,nan,nan,nan,nan,nan,nan
256.771,81,744,nan,15.23,40.4,1.49,3,nan,nan,nan,nan,nan,nan,nan,nan
256.809,81,744,nan,15.23,40.5,0.86,3,nan,nan,nan,nan,nan,nan,nan,nan
256.846,81,744,nan,15.23,40.5,0.7,3,nan,nan,nan,nan,nan,nan,nan,nan
256.911,81,793,nan,15.23,40.5,0.74,3,nan,nan,nan,nan,nan,nan,nan,nan
256.947,81,1157,nan,15.23,40.5,0.82,3,nan,nan,nan,nan,nan,nan,nan,nan
257.023,81,1291,nan,15.23,40.3,1.92,3,nan,nan,nan,nan,nan,nan,nan,nan
257.047,81,1122,nan,15.23,40.3,2.62,3,nan,nan,nan,nan,nan,nan,nan,nan
